inn,name,revenue,employees,nace_code,region,registration_date
7704235040,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""БЕРИНГПОЙНТ""",2042685950.0,254.0,62.02,Москва,2017-05-10
7704301776,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СПОРТ ВМЕСТЕ""",110282000.0,21.0,62.01,Москва,2016-08-10
7704306823,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЯСНО ПАБЛИШИНГ""",135931008.0,12.0,58.14,Москва,2019-04-10
7704313002,"АКЦИОНЕРНОЕ ОБЩЕСТВО ""АПСТРИМ СОЛЮШЕНС""",1217051010.0,116.0,62.01,Москва,2017-08-10
7704313002,"АКЦИОНЕРНОЕ ОБЩЕСТВО ""АПСТРИМ СОЛЮШЕНС""",1217051010.0,116.0,62.01,Москва,2024-07-10
7704317790,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПРАВОВЫЕ НОВОСТИ""",251800000.0,25.0,63.91,Москва,2021-07-10
7704318498,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТЕЛЛАР""",156891008.0,25.0,62.01,Москва,2018-08-10
7704322416,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АЙТИ-СЕРВИС""",173214000.0,11.0,62.09,Москва,2016-08-10
7704322416,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АЙТИ-СЕРВИС""",173214000.0,11.0,62.09,Москва,2024-07-10
7704327372,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""УАЙХЭППЕН""",502569984.0,45.0,62.01,Москва,2022-09-10
7704330696,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЦЕНТР 2М""",333944992.0,55.0,63.11.1,Москва,2022-04-10
7704334958,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ОРЕХСОФТ""",173122000.0,3.0,62.01,Москва,2016-08-10
7704337028,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КВЭП""",126514000.0,10.0,62.01,Москва,2016-08-10
7704340528,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""РТ-И""",171660992.0,9.0,62.01,Москва,2020-12-10
7704342444,"АКЦИОНЕРНОЕ ОБЩЕСТВО ""НАЦИОНАЛЬНЫЙ РЕЕСТР ИНТЕЛЛЕКТУАЛЬНОЙ СОБСТВЕННОСТИ""",133786000.0,29.0,62.01,Москва,2023-02-10
7704347322,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""НАУЧНО-ИССЛЕДОВАТЕЛЬСКИЙ ИНСТИТУТ СОЦИАЛЬНЫХ СИСТЕМ""",407564000.0,8.0,63.91,Москва,2023-12-10
7704349496,"""ИННОСПОРТ И ПРАВО"" ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ",131628000.0,5.0,62.09,Москва,2016-08-10
7704350420,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЕТИКЕТ""",470464000.0,9.0,62.01,Москва,2022-09-10
7704350727,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЭВРИКА""",2048550020.0,30.0,62.09,Москва,2022-04-10
7704355355,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ФМЛ ДИДЖИТАЛ""",140716992.0,19.0,62.01,Москва,2022-07-10
7704367255,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЭЙВИГРУПП""",163580000.0,0.0,63.11.1,Москва,2023-12-10
7704375376,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПРАЙМ ФИНАНС""",285816000.0,75.0,62.01,Москва,2022-07-10
7704378521,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СОВРЕМЕННЫЕ РЕШЕНИЯ""",320272000.0,29.0,62.01,Москва,2021-07-10
7704384878,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЮТЕКА""",1085886980.0,31.0,63.11.1,Москва,2017-01-10
7704395051,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АПТРЕЙД""",172667008.0,77.0,62.01,Москва,2023-08-10
7704397210,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ИТК СИСТЕМА""",872652030.0,53.0,62.01,Москва,2020-03-10
7704445619,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПОСТНЬЮС""",104074000.0,37.0,63.12,Москва,2017-11-10
7704450023,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ФОКУС ТЕХНОЛОГИИ""",157864000.0,54.0,62.01,Москва,2022-09-10
7704452888,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТАРЛИНК""",472649984.0,20.0,62.01,Москва,2022-07-10
7704453634,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МОБИЛЬНЫЙ АГЕНТ""",396807008.0,23.0,62.01,Москва,2020-10-10
7704453634,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МОБИЛЬНЫЙ АГЕНТ""",396807008.0,23.0,62.01,Москва,2024-07-10
7704455624,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ДЕНТАЛ-АЗБУКА""",100359000.0,7.0,58.11,Москва,2018-06-10
7704461018,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ИНКЕЙС КОРП""",161263008.0,26.0,62.01,Москва,2018-10-10
7704465245,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МИРТЕХ""",251676000.0,33.0,62.01,Москва,2021-07-10
7704468140,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СОВРЕМЕННЫЕ ТЕХНОЛОГИИ ПАССАЖИРСКОГО КОМПЛЕКСА""",144624992.0,5.0,63.11,Москва,2019-01-10
7704470630,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АЙБИМ-ПРО""",143200000.0,8.0,62.01,Москва,2019-01-10
7704490481,"АКЦИОНЕРНОЕ ОБЩЕСТВО ""ИК ОБРАЗОВАНИЕ""",213308000.0,40.0,62.01,Москва,2023-07-10
7704491358,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ""ИГРОВАЯ СТАТИСТИКА""",231779008.0,5.0,62.02,Москва,2022-04-10
7704495144,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""САПФРИ""",187435008.0,7.0,62.01,Москва,2019-08-10
7704499646,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПОИНТЕР""",371167008.0,66.0,62.01,Москва,2023-07-10
7704524412,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЗЕБРА - ПАБЛИК РИЛЕЙШНС""",253536000.0,50.0,58.11,Москва,2018-08-10
7704533960,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПРОАКТИВИТИ""",141436000.0,4.0,62.01,Москва,2019-08-10
7704592081,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КАЗНАЧЕЙСКИЕ СИСТЕМЫ""",149394000.0,10.0,62.01,Москва,2019-08-10
7704592081,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КАЗНАЧЕЙСКИЕ СИСТЕМЫ""",149394000.0,10.0,62.01,Москва,2024-07-10
7704593543,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ОКТОНУС СОФТВАРЕ""",159480992.0,16.0,62.02,Москва,2016-08-10
7704599880,"АКЦИОНЕРНОЕ ОБЩЕСТВО ""НАЦИОНАЛЬНЫЙ ИННОВАЦИОННЫЙ ЦЕНТР""",398064000.0,24.0,62.01,Москва,2023-10-10
7704617995,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""РОМИР ХОЛДИНГ""",121495000.0,9.0,62.01,Москва,2021-04-10
7704634084,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""НЬЮТЭК""",119853000.0,8.0,62.01,Москва,2017-04-10
7704642617,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ИНТЕРНЕТ-АГЕНТСТВО ДАЛЕЕ""",909587970.0,191.0,62.09,Москва,2016-08-10
7704642617,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ИНТЕРНЕТ-АГЕНТСТВО ДАЛЕЕ""",909587970.0,191.0,62.09,Москва,2024-07-10
7704657613,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""РСМ-СИСТЕМЫ""",206995008.0,24.0,62.01,Москва,2016-08-10
7704657613,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""РСМ-СИСТЕМЫ""",206995008.0,24.0,62.01,Москва,2024-07-10
7704665597,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ИНТАРО СОФТ""",382934016.0,80.0,62.02,Москва,2016-08-10
7704681687,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ОКТОНУС ТЕХНО""",155150000.0,19.0,62.02,Москва,2016-08-10
7704693594,"АКЦИОНЕРНОЕ ОБЩЕСТВО ""РЕДАКЦИЯ ГАЗЕТЫ"" ""МОСКОВСКАЯ ПЕРСПЕКТИВА""",116073000.0,18.0,58,Москва,2020-08-10
7704694206,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СОФТЛАЙН ЭНТЕРПРАЙС СОЛЮШНC""",663625020.0,42.0,62.01,Москва,2022-01-10
7704694206,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СОФТЛАЙН ЭНТЕРПРАЙС СОЛЮШНC""",663625020.0,42.0,62.01,Москва,2024-07-10
7704720576,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПРОМО ДИДЖИТЛ""",382049984.0,29.0,62.01,Москва,2022-06-10
7704722654,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АЙДИ ИСТ""",123403000.0,11.0,62.01,Москва,2021-07-10
7704733092,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МУЛЬТИСИСТЕМЫ""",1227906050.0,32.0,62.01,Москва,2021-01-10
7704734000,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СИНЕЗИС""",333072992.0,11.0,62.0,Москва,2016-08-10
7704734000,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СИНЕЗИС""",333072992.0,11.0,62.0,Москва,2024-07-10
7704749007,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ИЗДАТЕЛЬСКИЙ ДОМ ""НИГМА""",138898000.0,14.0,58.11,Москва,2016-08-10
7704771122,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СОФТМАГАЗИН ТРЕЙД""",315759008.0,10.0,62.09,Москва,2020-08-10
7704771531,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ИЗДАТЕЛЬСТВО ""СИНДБАД""",297560000.0,33.0,58.11,Москва,2021-04-10
7704773923,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЭЙЧ-ЭЛЬ-ЭЛЬ""",2087275010.0,51.0,62.0,Москва,2019-10-10
7704774596,"АКЦИОНЕРНОЕ ОБЩЕСТВО ""РЭШИОНАЛ БАНКИНГ ТЕКНОЛОДЖИС""",151400000.0,23.0,62.02,Москва,2018-11-10
7704783713,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""НЕКСТ МЕДИА""",131986000.0,16.0,62.01,Москва,2020-10-10
7704784467,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АЛНИСОФТ""",173564000.0,64.0,62.0,Санкт-Петербург,2020-11-10
7704784467,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АЛНИСОФТ""",173564000.0,64.0,62.0,Санкт-Петербург,2024-07-10
7704788687,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СМИ2""",230540000.0,32.0,63.11.1,Москва,2016-08-10
7704790397,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АЙБИМ""",403241984.0,84.0,62.01,Москва,2020-08-10
7704791753,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ИННОВЕЙТИВ ДИДЖИТАЛ СИСТЕМС""",216555008.0,40.0,62.0,Московская область,2016-08-10
7704794708,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ХОРОШЁВСКАЯ ШКОЛА""",100522000.0,9.0,62.01,Москва,2022-11-10
7704799375,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АЙСИМПЛЛАБ""",466009984.0,144.0,62.0,Москва,2016-08-10
7704799495,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПЛАТЕЖИ И ПЕРЕВОДЫ""",308139008.0,63.0,62.01,Москва,2021-07-10
7704800221,"АКЦИОНЕРНОЕ ОБЩЕСТВО ""ФАЙНЕНШЕЛ СЕРВИСЕС ТЕКНОЛОДЖИС""",169896992.0,39.0,62.02,Москва,2018-11-10
7704816119,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ГРАМАНТ""",271656992.0,64.0,62.01,Москва,2021-07-10
7704823204,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""РАЙТЕК""",101463000.0,25.0,62.02.1,Москва,2022-10-10
7704835256,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЭНЕРГОСОФТ""",938761980.0,38.0,62.01,Москва,2021-07-10
7704836549,"АКЦИОНЕРНОЕ ОБЩЕСТВО ""ЛАВАЛЬ""",221860000.0,29.0,62.01,Москва,2020-11-10
7704842905,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ФЬЮЧЕ АЙТИ СОЛЮШНС""",257196992.0,45.0,62.01,Москва,2016-08-10
7704846040,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЛАБОРАТОРИЯ ИННОВАЦИОННЫХ ТЕХНОЛОГИЙ ""РЕСУРС XXI""""",141527008.0,24.0,62.01,Москва,2024-11-10
7704846755,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""НАУЧНО-ТЕХНИЧЕСКИЙ ЦЕНТР ЭНЕРГОФОНД""",436776000.0,5.0,62.01,Москва,2018-03-10
7704848336,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЭДЖЦЕНТР""",1861177980.0,167.0,62.01,Москва,2023-07-10
7704849097,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КУПИ СЛОВА.РУ""",141872000.0,7.0,63.11.1,Москва,2016-08-10
7704856182,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПЭЙС""",147219008.0,25.0,62.01,Москва,2021-07-10
7704856552,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АВИАЦИОННЫЕ ТЕХНОЛОГИИ СВЯЗИ""",669198020.0,91.0,62.01,Москва,2022-10-10
7704860781,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ДЕРЖАВА-ПЛАТФОРМА""",993188990.0,16.0,62.01,Москва,2016-08-10
7704866529,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПРОФИЛУМ""",184531008.0,84.0,63.11.1,Москва,2016-08-10
7704867089,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ИНТЕК ЛАБС""",292387008.0,95.0,62.01,Москва,2021-02-10
7705056238,"АКЦИОНЕРНОЕ ОБЩЕСТВО ""БРЕНД КОМЬЮНИТИ МЕДИА""",968931010.0,112.0,58.14,Москва,2022-11-10
7705113743,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ""ЭНЕРГОАВТОМАТИКА""",154104000.0,33.0,62.01,Москва,2017-04-10
7705121991,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ФЛАТ""",490649984.0,51.0,62.01,Москва,2024-03-10
7705221227,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""БЕЗОПАСНОСТЬ ФИНАНСОВЫХ КОММУНИКАЦИЙ""",165755008.0,9.0,63.11.1,Москва,2021-10-10
7705272655,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТМ ТЕХНИКА""",101695000.0,24.0,62.03,Москва,2022-01-10
7705289120,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АРОНИКА""",1214232960.0,18.0,63.11.1,Москва,2016-08-10
7705352195,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ВИЗИОЛОДЖИ""",477403008.0,60.0,62.01,Москва,2016-08-10
7705365275,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""НИИВП ""КИПРЕЙ""",497052000.0,37.0,62.01,Москва,2016-08-10
7705384214,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ГЛОБАЛ ОРИЕНТ""",154372992.0,21.0,62.01,Москва,2022-10-10
7705396957,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АЛЬПИНА ПАБЛИШЕР""",1802932990.0,159.0,58.11,Москва,2022-07-10
7705406919,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ГЕОИНФОРМАЦИОННЫЕ ТЕХНОЛОГИИ И СИСТЕМЫ""",256192000.0,25.0,62.01,Москва,2023-04-10
7705466450,"АКЦИОНЕРНОЕ ОБЩЕСТВО ""ЭКСПЕРТ СОЛЮШНС""",491872000.0,45.0,62.01,Москва,2020-08-10
7705494136,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АЛЛЬЯНС-ФАКТОРС СЕРВИС""",122967000.0,7.0,63.11.1,Москва,2016-08-10
7705513036,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ИНВЕСТ-МЕД""",106823000.0,31.0,62.01,Москва,2023-07-10
7705515876,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ДАТА СЕРВИС""",226624992.0,2.0,63.11,Москва,2023-09-10
7705517418,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ИННОВЕЙТИВ АУТСОРСИНГ""",223911008.0,34.0,62.01,Москва,2016-08-10
7705525264,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КАЙРОС""",248192992.0,5.0,62.02,Москва,2016-08-10
7705531719,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ИГРЕК - РЕШЕНИЯ""",346686016.0,23.0,62.01,Московская область,2023-08-10
7705538947,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МАХУРУ""",135526000.0,24.0,62.09,Москва,2016-08-10
7705538947,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МАХУРУ""",135526000.0,24.0,62.09,Москва,2024-07-10
7705540400,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ИНФОСЕКЬЮРИТИ""",655305980.0,6.0,62.02,Москва,2024-11-10
7705543680,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КОМЛОДЖИК""",376368000.0,54.0,62.02,Москва,2016-08-10
7705547726,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЮРИДИЧЕСКАЯ ГРУППА ""РЕСУРС""",245516000.0,31.0,63.11.1,Москва,2024-10-10
7705548261,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""РМС ЛАБ""",266352992.0,22.0,62.01,Московская область,2022-11-10
7705549272,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""РИТЕЙЛ РОКЕТ""",663587010.0,131.0,62.09,Москва,2023-07-10
7705550060,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЮНИСАУНД""",175116992.0,5.0,62.01,Москва,2016-08-10
7705550253,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ОПТИСИСТЕМС""",219868000.0,37.0,62.01,Москва,2023-07-10
7705556294,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ОМНИКОММ ОНЛАЙН""",235467008.0,46.0,62.02,Москва,2021-07-10
7705557675,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""БТЕ""",3066384900.0,111.0,62.01,Москва,2022-05-10
7705604822,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СФТ-СЕРВИС""",131427000.0,9.0,62.02,Москва,2021-07-10
7705626696,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ГРИДНАЙН СИСТЕМС""",896182020.0,72.0,62.01,Москва,2016-08-10
7705633622,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КВАРТА""",253990000.0,42.0,62.01,Москва,2018-06-10
7705636060,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АЙТИ-ЛАЙН""",226855008.0,44.0,62.0,Москва,2016-08-10
7705651702,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АЭРОГРУПП""",1950865020.0,34.0,58.29,Москва,2024-05-10
7705657077,"АКЦИОНЕРНОЕ ОБЩЕСТВО ""ЦЕНТР КОМПЛЕКСНЫХ РАЗРАБОТОК И ИННОВАЦИЙ НА ТРАНСПОРТЕ""",387244992.0,11.0,62.0,Москва,2021-07-10
7705663948,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТЕЛЕФОРМ ИС""",287735008.0,40.0,62.02,Москва,2016-08-10
7705664677,"АКЦИОНЕРНОЕ ОБЩЕСТВО ""АНТИПЛАГИАТ""",826625980.0,110.0,62.01,Москва,2022-09-10
